----system---- ----total-usage---- ------memory-usage----- -dsk/total- ---procs--- ---load-avg--- -most-expensive- --most-expensive--
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ|run blk new| 1m   5m  15m |  cpu process   |  memory process  
17-10 12:28:37| 94   7   0   0   0|  27G   34G  108M 2170M|   0    76k| 18   0   0|26.0 29.0 28.7|gnark-cli     93|gnark-cli    20280
17-10 12:28:38| 93   6   0   0   0|  27G   34G  108M 2170M|   0  4085B| 19   0   0|26.0 29.0 28.7|gnark-cli     93|gnark-cli    20280
17-10 12:28:39| 92   8   0   0   0|  27G   33G  108M 2170M|   0     0 | 18   0   0|26.0 29.0 28.7|gnark-cli     92|gnark-cli    20280
17-10 12:28:40| 92   8   0   0   0|  27G   33G  108M 2170M|   0     0 | 18   0   0|26.0 29.0 28.7|gnark-cli     93|gnark-cli    20280
17-10 12:28:41| 93   7   0   0   0|  27G   33G  108M 2170M|   0     0 | 18   0   0|26.0 29.0 28.7|gnark-cli     93|gnark-cli    20280
17-10 12:28:42| 90  10   0   0   0|  27G   33G  108M 2170M|   0     0 | 18   0   0|25.4 28.9 28.6|gnark-cli     92|gnark-cli    20280
17-10 12:28:43| 90  10   0   0   0|  27G   33G  108M 2170M|   0    20k| 18   0   0|25.4 28.9 28.6|gnark-cli     92|gnark-cli    20280
17-10 12:28:44| 93   7   0   0   0|  27G   33G  108M 2170M|   0  4095B| 18   0  10|25.4 28.9 28.6|gnark-cli     91|gnark-cli    20280
17-10 12:28:45| 92   7   0   0   0|  28G   33G  108M 2170M|   0     0 | 18   0 5.0|25.4 28.9 28.6|gnark-cli     92|gnark-cli    20280
17-10 12:28:46| 92   7   1   0   0|  28G   33G  108M 2170M|   0  8208B| 22   0   0|25.4 28.9 28.6|gnark-cli     79|gnark-cli    20280
17-10 12:28:47| 93   7   1   0   0|  28G   33G  108M 2170M|   0     0 | 34   0   0|25.0 28.7 28.6|gnark-cli     80|gnark-cli    20280
17-10 12:28:48| 96   3   0   0   0|  28G   33G  108M 2170M|   0    48k| 33   0   0|25.0 28.7 28.6|gnark-cli     55|gnark-cli    20280
17-10 12:28:49| 96   2   1   0   0|  28G   33G  108M 2170M|   0    80k| 33   0   0|25.0 28.7 28.6|gnark-cli     52|gnark-cli    20280
17-10 12:28:50| 91   9   0   0   0|  28G   33G  108M 2170M|   0  4084B| 18   0   0|25.0 28.7 28.6|gnark-cli     89|gnark-cli    20280
17-10 12:28:51| 93   7   0   0   0|  28G   33G  108M 2170M|   0     0 | 20   0 4.0|25.0 28.7 28.6|gnark-cli     88|gnark-cli    20280
17-10 12:28:52| 91   7   2   0   0|  28G   33G  108M 2172M|   0     0 | 19   0   0|24.5 28.6 28.5|gnark-cli     84|gnark-cli    20280
17-10 12:28:53| 93   5   2   0   0|  28G   32G  108M 2173M|   0     0 | 27   0   0|24.5 28.6 28.5|gnark-cli     74|gnark-cli    20280
17-10 12:28:54| 83  15   1   0   0|  29G   32G  108M 2174M|   0   155k| 35   0   0|24.5 28.6 28.5|gnark-cli     56|gnark-cli    20280
17-10 12:28:55| 88  11   1   0   0|  29G   31G  108M 2175M|   0     0 | 21   0   0|24.5 28.6 28.5|gnark-cli     57|gnark-cli    20280
17-10 12:28:56| 89   9   1   0   0|  30G   31G  108M 2178M|   0  8192B| 20   0   0|24.5 28.6 28.5|gnark-cli     78|gnark-cli    20280
17-10 12:28:57| 88  10   1   0   0|  30G   30G  108M 2178M|   0     0 | 19   0   0|24.2 28.4 28.5|gnark-cli     83|gnark-cli    20280
17-10 12:28:58| 89   8   3   0   0|  30G   30G  108M 2178M|   0     0 | 35   0 2.0|24.2 28.4 28.5|gnark-cli     69|gnark-cli    20280
17-10 12:28:59| 79  20   1   0   0|  31G   29G  108M 2178M|   0     0 | 34   0   0|24.2 28.4 28.5|gnark-cli     59|gnark-cli    20280
17-10 12:29:00| 86  13   2   0   0|  32G   29G  108M 2178M|   0    68k| 20   0   0|24.2 28.4 28.5|gnark-cli     61|gnark-cli    20280
17-10 12:29:01| 84  14   1   0   0|  32G   28G  108M 2178M|   0     0 | 20   0   0|24.2 28.4 28.5|gnark-cli     77|gnark-cli    20280
17-10 12:29:02| 82  15   2   0   0|  33G   28G  108M 2178M|   0  4104B| 19   0   0|23.8 28.3 28.4|gnark-cli     81|gnark-cli    20280
17-10 12:29:03| 89  13   2   0   0|  33G   27G  108M 2178M|   0     0 | 32   0   0|23.8 28.3 28.4|gnark-cli     68|gnark-cli    20280
17-10 12:29:04| 80  14   2   0   0|  33G   27G  108M 2178M|   0  4074B| 34   0   0|23.8 28.3 28.4|gnark-cli     56|gnark-cli    20280
17-10 12:29:05| 84  16   1   0   0|  34G   26G  108M 2178M|   0    77k| 32   0   0|23.8 28.3 28.4|gnark-cli     57|gnark-cli    20280
17-10 12:29:06| 49  12  39   0   0|  34G   26G  108M 2178M|   0     0 | 18   0   0|23.8 28.3 28.4|gnark-cli     43|gnark-cli    19692
17-10 12:29:07| 96   4   0   0   0|  34G   26G  108M 2178M|   0     0 | 33   0   0|23.5 28.1 28.4|gnark-cli     61|gnark-cli    19692
17-10 12:29:08| 96   3   0   0   0|  34G   26G  108M 2178M|   0  4092B| 32   0   0|23.5 28.1 28.4|gnark-cli     62|gnark-cli    19692
17-10 12:29:09| 96   4   1   0   0|  34G   27G  108M 2178M|   0    57k| 19   0   0|23.5 28.1 28.4|gnark-cli     81|gnark-cli    19692
17-10 12:29:10| 94   5   1   0   0|  34G   27G  108M 2178M|   0    32k| 18   0   0|23.5 28.1 28.4|gnark-cli     92|gnark-cli    19692
17-10 12:29:11| 88   9   2   0   0|  34G   26G  108M 2178M|   0    36k| 18   0   0|23.5 28.1 28.4|gnark-cli     90|gnark-cli    19692
17-10 12:29:12| 87  12   1   0   0|  35G   26G  108M 2178M|   0     0 | 18   0   0|23.1 28.0 28.3|gnark-cli     91|gnark-cli    19692
17-10 12:29:13| 92   6   1   0   0|  35G   26G  108M 2178M|   0     0 | 33   0   0|23.1 28.0 28.3|gnark-cli     63|gnark-cli    19692
17-10 12:29:14| 94   6   0   0   0|  35G   26G  108M 2178M|   0  4076B| 33   0  20|23.1 28.0 28.3|gnark-cli     58|gnark-cli    19692
17-10 12:29:15| 95   5   0   0   0|  35G   26G  108M 2178M|   0     0 | 33   0 9.9|23.1 28.0 28.3|gnark-cli     56|gnark-cli    19692
17-10 12:29:16| 93   6   1   0   0|  35G   26G  108M 2178M|   0    49k| 18   0   0|23.1 28.0 28.3|gnark-cli     66|gnark-cli    19692
17-10 12:29:17| 50   6  44   0   0|  35G   26G  108M 2178M|   0     0 | 18   0   0|22.5 27.8 28.3|gnark-cli     48|gnark-cli    19698
17-10 12:29:18| 73  27   0   1   0|  35G   26G  108M 2178M|   0    12k| 19   0   0|22.5 27.8 28.3|gnark-cli     92|gnark-cli    19861
17-10 12:29:19| 71  28   0   0   0|  35G   25G  108M 2178M|   0    92k| 18   0   0|22.5 27.8 28.3|gnark-cli     92|gnark-cli    20020
17-10 12:29:20| 80  18   2   0   0|  36G   25G  108M 2178M|   0  4091B| 34   0   0|22.5 27.8 28.3|gnark-cli     75|gnark-cli    20174
17-10 12:29:21| 95   4   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|22.5 27.8 28.3|gnark-cli     57|gnark-cli    20204
17-10 12:29:22| 94   5   1   0   0|  36G   25G  108M 2178M|   0     0 | 33   0 2.0|23.4 27.9 28.3|gnark-cli     59|gnark-cli    20204
17-10 12:29:23| 93   7   1   0   0|  36G   25G  108M 2178M|   0     0 | 18   0   0|23.4 27.9 28.3|gnark-cli     75|gnark-cli    20204
17-10 12:29:24| 93   5   1   0   0|  36G   25G  108M 2178M|   0     0 | 18   0   0|23.4 27.9 28.3|gnark-cli     76|gnark-cli    20204
17-10 12:29:25| 93   5   1   0   0|  36G   25G  108M 2178M|   0  4759k| 18   0   0|23.4 27.9 28.3|gnark-cli     76|gnark-cli    20204
17-10 12:29:26| 93   4   1   0   0|  36G   25G  108M 2178M|   0  8017B| 18   0   0|23.4 27.9 28.3|gnark-cli     81|gnark-cli    20204
17-10 12:29:27| 96   4   2   0   0|  36G   25G  108M 2178M|   0  4169B| 20   0   0|24.3 28.0 28.3|gnark-cli     66|gnark-cli    20204
17-10 12:29:28| 95   5   0   0   0|  36G   24G  108M 2178M|   0     0 | 18   0   0|24.3 28.0 28.3|gnark-cli     92|gnark-cli    20204
17-10 12:29:29| 95   3   0   0   0|  36G   24G  108M 2178M|   0     0 | 33   0   0|24.3 28.0 28.3|gnark-cli     70|gnark-cli    20204
17-10 12:29:30| 95   4   2   0   0|  36G   24G  108M 2178M|   0  4067k| 33   0   0|24.3 28.0 28.3|gnark-cli     71|gnark-cli    20204
17-10 12:29:31| 94   5   1   0   0|  36G   24G  108M 2178M|   0     0 | 33   0   0|24.3 28.0 28.3|gnark-cli     81|gnark-cli    20204
17-10 12:29:32| 98   2   0   0   0|  36G   24G  108M 2178M|   0  4067B| 33   0   0|25.1 28.1 28.4|gnark-cli     52|gnark-cli    20204
17-10 12:29:33| 98   2   0   0   0|  36G   24G  108M 2178M|   0     0 | 33   0   0|25.1 28.1 28.4|gnark-cli     52|gnark-cli    20204
17-10 12:29:34| 99   1   0   0   0|  36G   24G  108M 2178M|   0     0 | 34   0   0|25.1 28.1 28.4|gnark-cli     50|gnark-cli    20204
17-10 12:29:35| 99   1   0   0   0|  36G   24G  108M 2178M|   0    64k| 33   0   0|25.1 28.1 28.4|gnark-cli     51|gnark-cli    20204
17-10 12:29:36| 99   1   0   0   0|  36G   24G  108M 2178M|   0     0 | 33   0   0|25.1 28.1 28.4|gnark-cli     54|gnark-cli    20204
17-10 12:29:37| 99   2   0   0   0|  36G   24G  108M 2178M|   0     0 | 33   0   0|25.7 28.2 28.4|gnark-cli     55|gnark-cli    20204
17-10 12:29:38| 98   1   0   0   0|  36G   24G  108M 2178M|   0  4075B| 33   0   0|25.7 28.2 28.4|gnark-cli     52|gnark-cli    20204
17-10 12:29:39| 99   1   0   0   0|  36G   24G  108M 2178M|   0     0 | 33   0   0|25.7 28.2 28.4|gnark-cli     55|gnark-cli    20204
17-10 12:29:40| 99   2   0   0   0|  36G   24G  108M 2178M|   0    20k| 33   0   0|25.7 28.2 28.4|gnark-cli     51|gnark-cli    20204
17-10 12:29:41| 98   2   0   0   0|  36G   24G  108M 2178M|   0     0 | 33   0   0|25.7 28.2 28.4|ppgen_sabv_l  52|gnark-cli    20204
17-10 12:29:42| 99   2   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|26.3 28.2 28.4|ppgen_sabv_l  51|gnark-cli    20204
17-10 12:29:43| 97   2   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|26.3 28.2 28.4|ppgen_sabv_l  53|gnark-cli    20204
17-10 12:29:44| 96   4   0   0   0|  36G   25G  108M 2178M|   0  4107B| 33   0   0|26.3 28.2 28.4|ppgen_sabv_l  52|gnark-cli    20204
17-10 12:29:45| 96   4   0   0   0|  36G   25G  108M 2178M|   0    28k| 33   0   0|26.3 28.2 28.4|ppgen_sabv_l  50|gnark-cli    20204
17-10 12:29:46| 99   1   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|26.3 28.2 28.4|gnark-cli     50|gnark-cli    20204
17-10 12:29:47| 99   1   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|26.8 28.3 28.4|ppgen_sabv_l  50|gnark-cli    20204
17-10 12:29:48| 97   2   0   0   0|  36G   25G  108M 2178M|   0  8153B| 33   0   0|26.8 28.3 28.4|gnark-cli     50|gnark-cli    20172
17-10 12:29:49| 96   3   0   0   0|  36G   25G  108M 2178M|   0    88k| 33   0   0|26.8 28.3 28.4|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:29:50| 98   2   0   0   0|  36G   25G  108M 2178M|   0    60k| 33   0 1.0|26.8 28.3 28.4|gnark-cli     50|gnark-cli    20134
17-10 12:29:51| 97   3   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|26.8 28.3 28.4|gnark-cli     50|gnark-cli    20134
17-10 12:29:52| 98   3   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|27.3 28.4 28.5|gnark-cli     51|gnark-cli    20134
17-10 12:29:53| 97   2   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|27.3 28.4 28.5|gnark-cli     52|gnark-cli    20134
17-10 12:29:54| 99   2   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|27.3 28.4 28.5|gnark-cli     50|gnark-cli    20134
17-10 12:29:55| 98   2   0   0   0|  36G   25G  108M 2178M|   0    84k| 33   0   0|27.3 28.4 28.5|gnark-cli     53|gnark-cli    20134
17-10 12:29:56| 96   4   0   0   0|  36G   25G  108M 2178M|   0  8211B| 33   0   0|27.3 28.4 28.5|gnark-cli     52|gnark-cli    20134
17-10 12:29:57| 91   9   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|27.8 28.5 28.5|gnark-cli     52|gnark-cli    20134
17-10 12:29:58| 95   4   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0 2.0|27.8 28.5 28.5|ppgen_sabv_l  49|gnark-cli    20134
17-10 12:29:59| 97   3   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|27.8 28.5 28.5|gnark-cli     54|gnark-cli    20134
17-10 12:30:00| 98   3   0   0   0|  36G   25G  108M 2178M|   0     0 | 34   0   0|27.8 28.5 28.5|gnark-cli     51|gnark-cli    20134
17-10 12:30:01| 97   3   0   0   0|  36G   25G  108M 2178M|   0    32k| 33   0   0|27.8 28.5 28.5|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:02| 97   2   0   0   0|  36G   25G  108M 2178M|   0  4088B| 33   0   0|28.2 28.5 28.5|gnark-cli     52|gnark-cli    20134
17-10 12:30:03| 96   4   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|28.2 28.5 28.5|gnark-cli     50|gnark-cli    20134
17-10 12:30:04| 95   5   0   0   0|  36G   25G  108M 2178M|   0  4081B| 38   0 1.0|28.2 28.5 28.5|gnark-cli     53|gnark-cli    20134
17-10 12:30:05| 96   4   0   0   0|  36G   25G  108M 2178M|   0   244k| 33   0 2.0|28.2 28.5 28.5|gnark-cli     52|gnark-cli    20134
17-10 12:30:06| 99   2   0   0   0|  36G   25G  108M 2178M|   0    24k| 33   0   0|28.2 28.5 28.5|ppgen_sabv_l  49|gnark-cli    20134
17-10 12:30:07| 98   2   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|28.6 28.6 28.5|gnark-cli     52|gnark-cli    20134
17-10 12:30:08| 98   2   0   0   0|  36G   25G  108M 2178M|   0  4089B| 33   0   0|28.6 28.6 28.5|gnark-cli     50|gnark-cli    20134
17-10 12:30:09| 95   5   0   0   0|  36G   25G  108M 2178M|   0    68k| 33   0   0|28.6 28.6 28.5|gnark-cli     51|gnark-cli    20134
17-10 12:30:10| 84  16   0   0   0|  36G   25G  108M 2178M|   0    68k| 33   0   0|28.6 28.6 28.5|gnark-cli     52|gnark-cli    20134
17-10 12:30:11| 73  25   1   0   0|  36G   25G  108M 2178M|   0     0 | 34   0   0|28.6 28.6 28.5|gnark-cli     63|gnark-cli    20134
17-10 12:30:12| 75  24   1   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|29.0 28.7 28.5|gnark-cli     58|gnark-cli    20134
17-10 12:30:13| 79  21   0   0   0|  36G   25G  108M 2178M|   0     0 | 34   0   0|29.0 28.7 28.5|gnark-cli     56|gnark-cli    20134
17-10 12:30:14| 83  17   0   0   0|  36G   25G  108M 2178M|   0  4104B| 33   0  20|29.0 28.7 28.5|gnark-cli     57|gnark-cli    20134
17-10 12:30:15| 87  13   0   0   0|  36G   25G  108M 2178M|   0    88k| 34   0  10|29.0 28.7 28.5|gnark-cli     55|gnark-cli    20134
17-10 12:30:16| 92   8   0   0   0|  36G   25G  108M 2178M|   0     0 | 23   0   0|29.0 28.7 28.5|gnark-cli     52|gnark-cli    20134
17-10 12:30:17| 95   3   1   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|29.3 28.8 28.6|gnark-cli     55|gnark-cli    20134
17-10 12:30:18| 98   2   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|29.3 28.8 28.6|gnark-cli     51|gnark-cli    20134
17-10 12:30:19| 98   1   0   0   0|  36G   25G  108M 2178M|   0    88k| 33   0   0|29.3 28.8 28.6|gnark-cli     50|gnark-cli    20134
17-10 12:30:20| 99   1   0   0   0|  36G   25G  108M 2178M|   0  4070B| 34   0   0|29.3 28.8 28.6|ppgen_sabv_l  51|gnark-cli    20134
17-10 12:30:21|100   1   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|29.3 28.8 28.6|gnark-cli     51|gnark-cli    20134
17-10 12:30:22| 99   1   1   0   0|  36G   25G  108M 2178M|   0     0 | 34   0 2.0|29.6 28.9 28.6|gnark-cli     54|gnark-cli    20134
17-10 12:30:23| 99   1   0   0   0|  36G   25G  108M 2178M|   0     0 | 34   0   0|29.6 28.9 28.6|gnark-cli     54|gnark-cli    20134
17-10 12:30:24| 99   1   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|29.6 28.9 28.6|gnark-cli     50|gnark-cli    20134
17-10 12:30:25| 99   1   0   0   0|  36G   25G  108M 2178M|   0   119k| 33   0   0|29.6 28.9 28.6|gnark-cli     50|gnark-cli    20134
17-10 12:30:26| 99   1   0   0   0|  36G   25G  108M 2178M|   0  8237B| 33   0   0|29.6 28.9 28.6|gnark-cli     52|gnark-cli    20134
17-10 12:30:27| 99   1   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|29.9 28.9 28.6|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:28| 99   1   0   0   0|  36G   25G  108M 2178M|   0  4099B| 33   0   0|29.9 28.9 28.6|gnark-cli     52|gnark-cli    20134
17-10 12:30:29| 98   1   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|29.9 28.9 28.6|gnark-cli     50|gnark-cli    20134
17-10 12:30:30| 99   1   0   0   0|  36G   25G  108M 2178M|   0    32k| 33   0   0|29.9 28.9 28.6|gnark-cli     50|gnark-cli    20134
17-10 12:30:31| 98   2   0   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|29.9 28.9 28.6|gnark-cli     50|gnark-cli    20134
17-10 12:30:32| 98   2   0   0   0|  36G   25G  108M 2178M|   0  4095B| 33   0   0|30.1 29.0 28.6|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:33| 93   6   1   0   0|  36G   25G  108M 2178M|   0     0 | 33   0   0|30.1 29.0 28.6|gnark-cli     53|gnark-cli    20134
17-10 12:30:34| 89  11   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.1 29.0 28.6|gnark-cli     53|gnark-cli    20134
17-10 12:30:35| 96   4   0   0   0|  37G   24G  108M 2178M|   0    36k| 33   0   0|30.1 29.0 28.6|gnark-cli     52|gnark-cli    20134
17-10 12:30:36| 98   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 34   0   0|30.1 29.0 28.6|gnark-cli     53|gnark-cli    20134
17-10 12:30:37| 99   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.4 29.1 28.7|gnark-cli     52|gnark-cli    20134
17-10 12:30:38| 98   1   0   0   0|  37G   24G  108M 2178M|   0  4075B| 33   0   0|30.4 29.1 28.7|gnark-cli     49|gnark-cli    20134
17-10 12:30:39| 98   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.4 29.1 28.7|gnark-cli     51|gnark-cli    20134
17-10 12:30:40| 98   2   0   0   0|  37G   24G  108M 2178M|   0    20k| 33   0   0|30.4 29.1 28.7|gnark-cli     51|gnark-cli    20134
17-10 12:30:41| 98   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.4 29.1 28.7|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:42| 98   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.6 29.1 28.7|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:43| 98   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.6 29.1 28.7|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:44| 94   6   0   0   0|  37G   24G  108M 2178M|   0  4103B| 33   0   0|30.6 29.1 28.7|ppgen_sabv_l  49|gnark-cli    20134
17-10 12:30:45| 94   6   0   0   0|  37G   24G  108M 2178M|   0    20k| 33   0   0|30.6 29.1 28.7|gnark-cli     52|gnark-cli    20134
17-10 12:30:46| 96   4   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.6 29.1 28.7|gnark-cli     50|gnark-cli    20134
17-10 12:30:47| 96   3   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.8 29.2 28.7|gnark-cli     51|gnark-cli    20134
17-10 12:30:48| 98   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.8 29.2 28.7|gnark-cli     51|gnark-cli    20134
17-10 12:30:49| 98   3   0   0   0|  37G   24G  108M 2178M|   0    80k| 33   0   0|30.8 29.2 28.7|gnark-cli     53|gnark-cli    20134
17-10 12:30:50| 97   3   0   0   0|  37G   24G  108M 2178M|   0    12k| 33   0   0|30.8 29.2 28.7|gnark-cli     52|gnark-cli    20134
17-10 12:30:51| 97   3   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|30.8 29.2 28.7|gnark-cli     51|gnark-cli    20134
17-10 12:30:52| 97   3   0   0   0|  37G   24G  108M 2178M|   0     0 | 34   0   0|31.0 29.2 28.7|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:53| 98   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|31.0 29.2 28.7|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:54| 98   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|31.0 29.2 28.7|gnark-cli     50|gnark-cli    20134
17-10 12:30:55| 97   3   0   0   0|  37G   24G  108M 2178M|   0    68k| 33   0   0|31.0 29.2 28.7|gnark-cli     51|gnark-cli    20134
17-10 12:30:56| 97   2   0   0   0|  37G   24G  108M 2178M|   0  8148B| 33   0   0|31.0 29.2 28.7|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:30:57| 97   3   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|31.2 29.3 28.8|gnark-cli     50|gnark-cli    20134
17-10 12:30:58| 97   2   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0 3.0|31.2 29.3 28.8|gnark-cli     51|gnark-cli    20134
17-10 12:30:59| 98   3   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|31.2 29.3 28.8|ppgen_sabv_l  50|gnark-cli    20134
17-10 12:31:00| 97   3   0   0   0|  37G   24G  108M 2178M|   0    32k| 33   0   0|31.2 29.3 28.8|gnark-cli     50|gnark-cli    20134
17-10 12:31:01| 97   3   0   0   0|  37G   24G  108M 2178M|   0     0 | 33   0   0|31.2 29.3 28.8|gnark-cli     50|gnark-cli    20134
17-10 12:31:02| 83  13   4   0   0|  37G   24G  108M 2178M|   0  4091B| 18   0   0|31.1 29.3 28.8|gnark-cli     65|gnark-cli    20134
17-10 12:31:03| 89   8   3   0   0|  37G   23G  108M 2178M|   0     0 | 18   0   0|31.1 29.3 28.8|gnark-cli     89|gnark-cli    20134
17-10 12:31:04| 90   7   3   0   0|  37G   23G  108M 2178M|   0  4076B| 18   0   0|31.1 29.3 28.8|gnark-cli     90|gnark-cli    20134
17-10 12:31:05| 89   7   4   0   0|  37G   23G  108M 2178M|   0    24k| 18   0   0|31.1 29.3 28.8|gnark-cli     89|gnark-cli    20134
17-10 12:31:06| 89   8   3   0   0|  37G   23G  108M 2178M|   0     0 | 18   0   0|31.1 29.3 28.8|gnark-cli     89|gnark-cli    20134
17-10 12:31:07| 92   6   2   0   0|  37G   23G  108M 2178M|   0     0 | 18   0   0|30.1 29.1 28.7|gnark-cli     91|gnark-cli    20134
17-10 12:31:08| 90   8   2   0   0|  37G   23G  108M 2178M|   0  4085B| 19   0   0|30.1 29.1 28.7|gnark-cli     90|gnark-cli    20134
17-10 12:31:09| 89   7   3   0   0|  37G   23G  108M 2178M|   0    44k| 18   0   0|30.1 29.1 28.7|gnark-cli     72|gnark-cli    20134
17-10 12:31:10| 87  10   3   0   0|  37G   23G  108M 2178M|   0    36k| 18   0   0|30.1 29.1 28.7|gnark-cli     89|gnark-cli    20134
17-10 12:31:11| 94   5   1   0   0|  37G   23G  108M 2178M|   0    76k| 28   0   0|30.1 29.1 28.7|gnark-cli     72|gnark-cli    20134
17-10 12:31:12| 92   2   7   0   0|  37G   23G  108M 2178M|   0     0 | 33   0   0|29.5 29.0 28.7|ppgen_sabv_l  53|gnark-cli    20134
17-10 12:31:13| 94   2   3   0   0|  37G   23G  108M 2178M|   0     0 | 18   0   0|29.5 29.0 28.7|gnark-cli     83|gnark-cli    20134
17-10 12:31:14| 91   6   3   0   0|  37G   23G  108M 2178M|   0  4091B| 18   0  20|29.5 29.0 28.7|gnark-cli     88|gnark-cli    20134
17-10 12:31:15| 88   8   4   0   0|  38G   23G  108M 2178M|   0     0 | 18   0  10|29.5 29.0 28.7|gnark-cli     89|gnark-cli    20134
17-10 12:31:16| 95   3   1   0   0|  38G   23G  108M 2178M|   0    24k| 33   0   0|29.5 29.0 28.7|gnark-cli     64|gnark-cli    20134
17-10 12:31:17| 95   3   1   0   0|  38G   23G  108M 2178M|   0     0 | 33   0   0|29.9 29.1 28.7|gnark-cli     53|gnark-cli    20134
17-10 12:31:18| 97   3   2   0   0|  38G   23G  108M 2178M|   0     0 | 18   0   0|29.9 29.1 28.7|gnark-cli     71|gnark-cli    20134
17-10 12:31:19| 90   6   3   0   0|  38G   23G  108M 2178M|   0    80k| 18   0   0|29.9 29.1 28.7|gnark-cli     89|gnark-cli    20134
